,0
247,-3.1326136934855313
248,-18.70711529598225
249,7.818676057347374
250,9.085842466297189
251,8.272323558163366
252,8.517203387247626
253,8.754156533169448
254,8.170239653552168
255,8.449251331522472
256,8.915155985806235
257,8.084429526550414
258,8.319982511389926
259,9.141491543716795
260,8.00315714684318
261,8.093325998747353
262,9.441530336150572
263,7.952976762121304
264,7.721035638292372
265,9.802780998736287
266,7.991426576454712
267,7.137305020535513
268,10.152191731039242
269,8.252591819787472
270,6.253013723544831
271,10.259409512558008
272,9.080050040645459
273,4.950912277768301
274,9.535848815586245
275,11.342232297017594
276,3.1103329284222205
277,6.862226546022507
278,15.416914609233979
279,1.1673152793259007
280,1.557299942579249
281,6.860901830312477
282,20.230146271364983
283,-5.529841593909644
284,-7.0297491244833274
285,-14.789196281168053
286,-2.145805222097755
287,-2.3760930932868196
288,-9.290567023702296
289,-15.50206708049774
290,3.7323748423574936
291,5.689673396371698
292,16.769145814515824
293,-0.30909491533798705
294,-1.78196995226699
295,-5.482701073563155
296,-20.306513567982787
297,5.489661714761638
298,6.737429105306815
299,13.969924534201715
300,3.6881643813859943
301,2.8432357361118306
302,9.986060751836579
303,13.43101266041107
304,-2.2895791030768384
305,-3.0760713456235727
306,-12.762107146945601
307,-6.85478854847222
308,5.11580645184352
309,10.118749890632037
310,11.920596158456702
311,0.7053858821947109
312,3.4870502713049403
313,14.079290767987452
314,3.905554138387058
315,-4.286527575891921
316,-9.747635783740954
317,-13.308493567169572
318,0.7793331833134745
319,-0.3552545388812023
320,-2.049122646043668
321,-12.37578662436957
322,-6.393124165454602
323,9.232325665638944
324,8.981401603177218
325,8.309264175401992
326,8.080190743926874
327,9.092313237144177
328,8.362211936698518
329,7.8017190689018046
330,9.264153625348793
331,8.514584504721126
332,7.392154738257286
333,9.39941931185116
334,8.848196748091823
335,6.806502500374132
336,9.38878820249459
337,9.520315960424137
338,5.990715560175621
339,9.002851320931901
340,10.813320024826693
341,4.89771007436416
342,7.808254298019516
343,12.979630129046868
344,3.637792103360142
345,5.177710787011951
346,13.964019124790816
347,4.35778028848827
348,0.8222152858843097
349,4.270499799223885
350,17.880609834916584
351,-3.12692651866932
352,-5.986955249040414
353,-12.968835844530394
354,-5.952529470498452
355,-2.0771033513119312
356,-7.527055775477965
357,-17.628618200633767
358,2.659569798815053
359,3.104767990570002
360,11.495013126279673
361,10.23980655130288
362,-4.141229809428587
363,-7.911500302232071
364,-16.14404651642641
365,0.9493710664051783
366,0.2934710683565781
367,0.672669411675921
368,4.11492211904147
369,23.136489163655547
370,-11.405755575118308
371,-8.722350893277374
372,-7.527509329078545
373,-9.354185874954725
374,-8.76240496368153
375,-6.978601007959208
376,-9.386217552928537
377,-9.332478522444173
378,-6.235119041837013
379,-9.119138457618076
380,-10.431478864564394
381,-5.2290396158962
382,-8.186262798263815
383,-12.363170871422819
384,-3.9966029988305265
385,-6.004665793941072
386,-14.182058409632587
387,-3.5923279432013904
388,-2.1127066978393874
389,-8.134035709691446
390,-17.45215594597837
391,3.4970571623294595
392,4.643773598655416
393,15.237861552168791
394,2.052485986218139
395,-2.3840661918284902
396,-6.2678883631084075
397,-19.47120173537388
398,4.190421072680194
399,5.2935287359511705
400,14.526677276746598
401,3.4528149140069937
402,-0.2502527618381882
403,0.7482250720013772
404,4.190097672764713
405,22.10956079104318
406,-9.868591901956616
407,-8.886259276188323
408,-8.826543862946641
409,-8.032154801098077
410,-8.504654322296524
411,-9.02951579688646
412,-7.885967819001476
413,-8.354267831571878
414,-9.34459458265068
415,-7.727755751985164
416,-8.073620752800533
417,-9.77524043264446
418,-7.584931530975498
419,-7.591287235727992
420,-10.304327307365874
421,-7.534057040834066
422,-6.80602684564353
423,-10.792757087101965
424,-7.801959448892519
425,-5.576994064610461
426,-10.74204811405807
427,-9.130394324053691
428,-3.723326861001355
429,-8.86330325476248
430,-13.53632064113302
431,-1.1207322183579773
432,-3.5573684754435018
433,-13.493844855461983
434,-5.377114245168979
435,3.3357040161391027
436,7.578396768635706
437,17.465643992058695
438,-2.4274554868666316
439,-2.733214871937074
440,-10.34297993874111
441,-13.33257493291384
442,4.721539121833628
443,8.11257951294891
444,15.293740207443651
445,0.021681028760609733
446,1.2990951221321707
447,6.117578404663546
448,21.500473631397416
449,-6.830667979054319
450,-7.993366725155203
451,-13.006135143793355
452,-3.71485743005559
453,-5.113117937308897
454,-13.832327649815683
455,-4.608680688296926
456,-0.8119336447925013
457,-4.240259874148466
458,-17.749728326489237
459,2.9394735788066693
460,5.9217900953897
461,12.913818985339727
462,6.094707537660891
463,1.9697438984160183
464,7.244536891208
465,17.95201485861902
466,-2.764886044262549
467,-3.2793567023711594
468,-11.798587479621293
469,-9.445573202436815
470,3.76860638291605
471,7.406181215427506
472,17.01429432571412
473,-1.539187455195599
474,-1.4113199953621796
475,-5.290466932104499
476,-21.255226641546226
477,6.886801898976368
478,7.84257996629152
479,12.639334726346133
480,4.508005755759722
481,5.318065647435059
482,13.331741192805202
483,5.3529298351330175
484,1.6827809168366201
485,6.660055888577164
486,18.791891055602235
487,-3.4307443452335473
488,-4.286885865888494
489,-13.62872960134625
490,-5.21121549842446
491,2.032221923005471
492,4.352530505646719
493,17.526828340535136
494,-2.433657243420469
495,-5.498104764578847
496,-12.755409736074483
497,-6.641574058320293
498,-1.1774256822185938
499,-5.194211357947672
500,-18.422423398099568
501,2.991490865639437
502,4.656809770035764
503,12.855115749496111
504,6.795823558601422
505,-0.678357304013588
506,-0.053689116923720796
507,-0.13377422017513543
508,-0.9056858359756335
509,-6.9667709727158424
510,-25.315888691505105
511,13.118550872886912
512,5.516865198532518
513,6.5047701475337325
514,12.881605481019589
515,5.181594539180149
516,3.9743365077986095
517,11.425074541959606
518,9.57444193568315
519,0.10373902294776102
520,2.350553204359883
521,11.097170944133484
522,11.34177343389041
523,-6.346739673939111
524,-10.259056807998228
525,-10.60395180300689
526,-2.740688743684812
527,-7.022962951772443
528,-15.996189663816718
529,-0.2047295872350599
530,-0.6873962152879312
531,-3.6428216986824244
532,-17.897162533359307
533,4.467902230115746
534,7.6527533107614705
535,11.6560036021238
536,6.405663864474967
537,5.5156343266630445
538,11.896035083350393
539,7.501221284405597
540,3.0663191584801464
541,8.944588859911324
542,14.434720403189605
543,-0.5146268434205356
544,0.8132900346064567
545,4.154004405557332
546,20.19022179325254
547,-7.203470806856842
548,-8.262671219091331
549,-11.05587809974546
550,-6.294270655678568
551,-6.758236291088381
552,-12.020054021763054
553,-6.169495689790551
554,-4.9205732720768856
555,-11.77742274529986
556,-8.186911148820265
557,-2.0226127594569525
558,-6.875464952413936
559,-17.556335171160264
560,1.8711419913623513
561,2.0997625176425485
562,7.704613571100274
563,19.444901568432208
564,-5.674732798512833
565,-7.659842754753128
566,-14.58833930210046
567,-1.7613121363619402
568,-2.971822903866927
569,-11.21202879032524
570,-10.837833386169567
571,3.159219239718166
572,5.742871031960914
573,17.76613942894378
574,-1.813479589656012
575,-3.0412547460631876
576,-9.791687216872454
577,-14.363463774817603
578,3.5536847287306035
579,5.6524802367210025
580,17.024865463340152
581,-0.7090092270011008
582,-2.170754111852453
583,-6.85848410802662
584,-19.91818925186872
585,5.088582452234079
586,6.489107051503398
587,15.145645658442607
588,2.001239239601497
589,1.3532191423416657
590,6.0487056842745694
591,20.290387556401946
592,-5.266771384773774
593,-6.50269215538899
594,-14.55221431829598
595,-2.931451560649926
596,-1.9817418886412819
597,-7.903641395919113
598,-18.081169861803513
599,3.9835010503863226
600,5.358123414768593
601,15.792077721890008
602,1.2430457467896738
603,-1.2713113007363974
604,-3.1998842205221774
605,-15.515389224214672
606,0.2787428866865804
607,7.038145729135662
608,11.702448691068927
609,7.212810561945295
610,4.307504276140462
611,10.588850276082725
612,10.622296448664951
613,1.445592859423465
614,5.148348039703953
615,16.953866855078257
616,-0.7010781250961552
617,-2.7736425061815932
618,-8.438210028050024
619,-17.23687034007302
620,3.8837464761519906
621,5.45093928515774
622,16.170523670906178
623,0.6234269678514333
624,-1.4956166906419481
625,-4.156147937241276
626,-18.31207637914221
627,4.1322955482393615
628,6.774284185147994
629,12.772829633385545
630,5.634181598073288
631,3.624575320381595
632,10.665303676306008
633,11.236531082433823
634,-0.258869223242189
635,1.493795168093003
636,7.364228525778277
637,21.164456474205284
638,-7.622417667709496
639,-9.117077846232466
640,-11.287956444655247
641,-4.3273861077318445
642,-7.317594054186487
643,-13.842662812171433
644,-2.9916466501188066
645,-3.9221204199534254
646,-12.674065242579193
647,-7.2068870212364
648,1.1631485159056059
649,1.3976198868439
650,6.971669044994834
651,22.305873464355628
652,-8.555685515008001
653,-9.238984935813095
654,-10.191710675760541
655,-5.639785218547483
656,-8.354498047144896
657,-11.791233834253212
658,-4.556149063896315
659,-6.652567705499592
660,-13.72765506962011
661,-3.797974709528502
662,-3.4421364209818344
663,-11.254387888658025
664,-10.35831915722434
665,1.3403317886301966
666,1.3165887045908264
667,6.249564433091966
668,22.736433977392064
669,-8.422335114842474
670,-8.962437891578787
671,-10.710215440657047
672,-5.453988795752251
673,-7.7840854417981635
674,-12.404014464963202
675,-4.479503000605037
676,-5.7471421019918685
677,-13.61127101341403
678,-4.643636060725812
679,-2.2313026334795376
680,-8.200939779688449
681,-16.983223402967287
682,2.898010051195908
683,3.6107171100870685
684,13.295930746753683
685,5.78396923360666
686,-3.728685052755524
687,-8.27755623952043
688,-16.21821565210596
689,1.7479075262795436
690,1.5460842115934927
691,6.272433751330681
692,21.725577527596823
693,-7.143304745337836
694,-8.293477714417369
695,-12.549659468229747
696,-3.937728429934736
697,-5.756411683672634
698,-14.122418266894293
699,-3.828503731166965
700,-1.7685511181370592
701,-7.12210364060959
702,-18.881578122040615
703,3.932785348379231
704,5.010163009488478
705,14.973937116892866
706,2.642113929150674
707,-1.2562394493823787
708,-2.7237114086014556
709,-13.467096818447542
710,-4.370723847971932
711,7.086500426413028
712,11.14276483020351
713,8.196484602636788
714,4.298431936759416
715,9.929855432401377
716,11.568789874303484
717,1.7642814452055
718,5.330561958837165
719,16.501840257602147
720,0.08561409497885619
721,-1.813373259074488
722,-5.386340317788017
723,-20.09246339059049
724,5.268570291768119
725,6.565427302736213
726,13.974680234360896
727,3.819551095636962
728,2.5720666211774126
729,9.27971788567593
730,15.030723578901867
731,-2.662649390187822
732,-3.5596449567757364
733,-13.784132132797255
734,-4.567409576510146
735,4.27145167789242
736,9.550572564391022
737,13.677109035213126
738,-0.7998941150455657
739,0.31355859814028897
740,1.8615137361113643
741,11.328839231098218
742,9.93486236988931
743,-9.41836479263652
744,-8.86636229480237
745,-8.359545977776268
746,-8.195849909245261
747,-8.926772609267989
748,-8.396522594431556
749,-7.995109988568437
750,-9.058667818910692
751,-8.50396845151411
752,-7.699769783905452
753,-9.17737753815763
754,-8.732409827839355
755,-7.277964512168077
756,-9.22347815973169
757,-9.173592594134535
758,-6.691523208285154
759,-9.074985174187805
760,-9.984752808789986
761,-5.900138620545226
762,-8.497674053855283
763,-11.39194568072387
764,-4.898306764534599
765,-7.086066930553753
766,-13.304148610889191
767,-4.004685743938201
768,-4.318571209049177
769,-12.643381039030269
770,-7.098254343714741
771,-0.0011396304639190724
772,-1.959850507773409
773,-9.840742970935258
774,-15.160007964776595
775,7.3320576377737785
776,10.05099470729468
777,10.010875426937211
778,4.232592543405452
779,8.529088303874989
780,13.206154813474452
781,2.249789311060327
782,4.7639790518581835
783,14.834905173628337
784,2.8893939688496326
785,-1.0495753973479502
786,-1.9936930806888136
787,-10.336917200350317
788,-13.64908850745591
789,7.8747668997621725
790,10.143291666790274
791,9.15457119345622
792,5.249639657647083
793,9.504443081551159
794,11.057638655181096
795,3.6136063399241563
796,7.378682676232919
797,14.67311306763257
798,1.7384809303414555
799,2.830313155351178
800,10.816432026328469
801,11.84207161054163
802,-3.3468495845435333
803,-5.896504918999959
804,-17.590504469301155
805,1.5390221100942911
806,2.5999353502743805
807,8.573079524521933
808,17.275947229724906
809,-4.400745070643344
810,-6.402970472902646
811,-16.2855715349233
812,-0.2975109302149055
813,0.18188499747424156
814,-0.32338212290428214
815,-1.938434764898276
816,-13.139871292102518
817,-2.898897849702969
818,10.132288778982433
819,6.968582441187091
820,8.597231276876022
821,10.212245852766523
822,6.336144892294804
823,7.976000106109106
824,11.354348956629352
825,5.67940719358923
826,6.726956190691683
827,12.615189325845163
828,5.350245957095636
829,4.485516112427128
830,11.958966912156406
831,8.227624906106897
832,0.9662786621861265
833,4.532458129771736
834,17.22081828149397
835,-1.5996890751913921
836,-4.542332978342228
837,-11.898460631714219
838,-8.81942316110855
839,0.5773731094712432
840,-0.5077937331707687
841,-2.787447559578975
842,-16.51861307141297
843,4.20488676568187
844,9.00774232023796
845,8.915883599037256
846,8.168199219979982
847,8.278156856268524
848,9.081588322109564
849,8.123689709839466
850,8.057980874290932
851,9.330672176574476
852,8.12433964053613
853,7.708203688160914
854,9.617126737357156
855,8.225882252628455
856,7.174349083425599
857,9.873556395569064
858,8.549096824248435
859,6.384506028878142
860,9.914035408731605
861,9.369060792202323
862,5.246588342145451
863,9.299115574307832
864,11.29362340336535
865,3.672575317499875
866,7.193484222701812
867,14.646971044792025
868,1.9700822832212468
869,2.815383189709921
870,10.649198313607823
871,12.218145521184546
872,-3.211889561127429
873,-5.499932724077967
874,-17.418335864667544
875,1.3476319590313544
876,2.932821206258536
877,9.20391261943417
878,15.68490677265227
879,-3.666377845137159
880,-5.502685087837666
881,-16.647011022718242
882,0.1398482674101803
883,1.9548621100725017
884,5.922436232222938
885,20.27484408193397
886,-5.262677789087813
887,-6.490754457482392
888,-14.443820337888534
889,-3.1134246162201586
890,-2.06320460604617
891,-8.101942547318298
892,-17.67109593185637
893,3.7751136969878356
894,5.104988290029308
895,15.732839188345025
896,1.3006037243027622
897,-1.7554784739125384
898,-4.716302097466935
899,-19.048892477844817
900,4.455780801350125
901,6.332242768062702
902,13.431479177416241
903,4.901099946669721
904,2.5231249622718077
905,8.832389797818468
906,15.662934088220664
907,-2.3254005828435065
908,-2.7120799683560266
909,-11.015655515429174
910,-11.575940020019068
911,5.1953534995401425
912,9.20649664273013
913,13.391945481230694
914,0.7718321504081915
915,3.173374578228565
916,12.765228275093406
917,6.995294958076151
918,-4.085097318466981
919,-8.623190073022256
920,-15.352340119106001
921,1.1085581540597245
922,0.35763750700676156
923,1.1359007171838778
924,7.001549669878456
925,23.709387419010515
926,-10.698567792294
927,-8.498906211282328
928,-8.18932383262494
929,-8.914943485142661
930,-8.42642079889617
931,-7.980932296948841
932,-9.034702910658176
933,-8.547259380859742
934,-7.687286706434525
935,-9.135246650952615
936,-8.79302156509715
937,-7.271503830348042
938,-9.15558340592793
939,-9.254221074643596
940,-6.69843533940035
941,-8.974841813510828
942,-10.08070369501178
943,-5.933299111160888
944,-8.366456991668992
945,-11.470021164514257
946,-4.984115828076661
947,-6.945895921035204
948,-13.252756642843499
949,-4.218494987232843
950,-4.22377833841119
951,-12.364703420033779
952,-7.672245244467307
953,0.005553779103309148
954,-1.982134957872804
955,-9.866521712054503
956,-15.06655958864276
957,7.211358275312487
958,10.041138948588976
959,10.156586883208726
960,4.0346054249318
961,8.325279646495039
962,13.615377659885832
963,1.9863452243326873
964,4.229840052349388
965,14.141436008740168
966,4.166150520479291
967,-1.7566071365339
968,-3.8401915425292863
969,-16.661756047654247
970,1.578064951887853
971,6.027868205233791
972,12.429336080171401
973,6.895352288915967
974,2.3138703801745977
975,7.81039833994151
976,16.85064767590277
977,-1.951299965640156
978,-1.9296863830879327
979,-7.619362083507239
980,-19.945376356615178
981,6.277968054845352
982,8.269716930091086
983,13.523722812255265
984,2.4864482305353524
985,4.508683669014063
986,14.152868094685399
987,4.163581125156214
988,-0.9690738748937398
989,-1.4341368347692753
990,-7.4838504831500865
991,-21.688373593086293
992,8.776697104414563
993,9.37794554308932
994,9.665064094180115
995,6.061032809235539
996,8.813843719336807
997,10.927374734206182
998,5.049415798220128
999,7.638955043531448
1000,12.914217500097513
1001,3.941848314504013
1002,5.154084624942525
1003,13.674790674470117
1004,4.8610096532728075
1005,1.0466503706860808
1006,4.935908867579578
1007,18.738195938331565
1008,-3.6898187914618354
1009,-5.5135920127766465
1010,-13.469790701841578
1011,-5.310036553300492
1012,-0.9051831844651214
1013,-4.511105575502287
1014,-18.031938114185593
1015,3.040172643606578
1016,5.563303820614804
1017,13.041374580574495
1018,6.074255409849473
1019,1.2048138657188185
1020,5.311784176610892
1021,18.680459914229864
1022,-3.3017169647907765
1023,-4.81852601527899
1024,-13.198716941583394
1025,-6.059341194902766
1026,0.4727968314414185
1027,-0.4485059356610094
1028,-2.51487119865577
1029,-15.540974768684363
1030,2.6722103083839097
1031,9.290280043284763
1032,8.336567310610747
1033,8.440263591279376
1034,8.763097195118782
1035,8.261405120016203
1036,8.34944606575246
1037,8.89955001375772
1038,8.230455915115275
1039,8.19907834048258
1040,9.07743907515368
1041,8.228939496954949
1042,7.958863567314519
1043,9.291280345505257
1044,8.292219378607541
1045,7.591272666379085
1046,9.512291639558377
1047,8.486945929723914
1048,7.047529816458899
1049,9.658863955024467
1050,8.94544038315058
1051,6.2650389842384575
1052,9.536272795389356
1053,9.941474398622475
1054,5.169507579135045
1055,8.730245092109762
1056,11.962263851398305
1057,3.7258246122102707
1058,6.527228518546616
1059,14.610871601867046
1060,2.59722029530893
1061,2.343372305154205
1062,9.04629286240329
1063,15.91943823177413
1064,-3.5581492401336723
1065,-5.21438784376145
1066,-16.39436642006124
1067,-0.20108522240642135
1068,2.226610914660259
1069,6.550340537113238
1070,19.844968291580855
1071,-4.78257547341176
1072,-6.021576112946441
1073,-15.022257543627887
1074,-2.424406046406338
1075,-0.7587945877668762
1076,-4.025176991245781
1077,-17.950077454391
1078,3.6912741541866896
1079,6.696720554582342
1080,12.693721717968895
1081,5.847275343472248
1082,3.5120378999501707
1083,10.38533660822599
1084,11.828225689502274
1085,-0.35843269322822086
1086,1.270641570369687
1087,6.327960630137658
1088,22.383774179718003
1089,-8.006352085062913
1090,-8.8329233461386
1091,-11.25656117654832
1092,-4.916208043420308
1093,-7.265840647231634
1094,-13.226418199679935
1095,-3.9272545686722977
1096,-4.558619824724897
1097,-13.025985375152668
1098,-6.273822734053963
1099,-0.273363277741643
1100,-2.691079849453712
1101,-12.923206777602488
1102,-6.046872557336525
1103,6.543697853730745
1104,11.051319745636908
1105,8.966589900573501
1106,3.2688044247363255
1107,8.508830101286023
1108,14.51437787852638
1109,0.3206495456185653
1110,2.0754623735808417
1111,9.134807073931766
1112,16.588019172378974
1113,-5.5358082392118835
1114,-8.427803489445102
1115,-14.115128626819438
1116,-1.2961190106133487
1117,-3.3339282643324815
1118,-12.620735818540126
1119,-7.405231187544495
1120,3.2275929677832353
1121,6.792354343954522
1122,18.030222951012576
1123,-2.4276611608805676
1124,-2.9195406642407904
1125,-10.373286488161076
1126,-13.133626037633599
1127,4.135669533647282
1128,7.14989273108741
1129,16.673797762821007
1130,-0.7729193119604536
1131,-0.515063539192486
1132,-1.384656717512147
1133,-8.121475987611895
1134,-20.77058294939423
1135,9.755738148387
1136,9.002644480196246
1137,8.606996445425722
1138,7.820895937886987
1139,8.95729644698989
1140,8.824047767610615
1141,7.49374156683609
1142,8.951319466043612
1143,9.21479168496868
1144,7.052065886608901
1145,8.794719900666218
1146,9.873110885387188
1147,6.475088461522411
1148,8.338392402487937
1149,10.919919007147266
1150,5.771280108227928
1151,7.332242010029607
1152,12.323700259283065
1153,5.130988511009795
1154,5.4103357547263675
1155,12.878745179589156
1156,6.035631215952086
1157,2.2234314180731505
1158,7.843184085605655
1159,17.11853844677149
1160,-2.402749221056172
1161,-2.687256852409054
1162,-10.385588701575093
1163,-13.253789211507133
1164,4.9023853672352224
1165,8.411198804971631
1166,14.772105723505106
1167,0.2935939126989641
1168,1.9094999209706596
1169,8.48548487979045
1170,18.119545543540237
1171,-5.760952059717053
1172,-8.267890359701031
1173,-14.056262607253215
1174,-1.6696296870207719
1175,-3.6255142098708846
1176,-13.057273632457122
1177,-6.415863217766984
1178,2.5818539724747174
1179,5.504455339298939
1180,18.535472581022518
1181,-3.013504983033763
1182,-4.423197750338434
1183,-12.761611004449463
1184,-7.0476395070150355
1185,1.1855826662340534
1186,1.4933695406837302
1187,7.446827963729277
1188,21.49725906923059
1189,-8.353050085725506
1190,-9.363393847350256
1191,-10.187801353553107
1192,-5.408726766428621
1193,-8.427134038853543
1194,-11.976428086320503
1195,-4.188142276757167
1196,-6.492686462249959
1197,-14.103713890772905
1198,-3.3737220440706497
1199,-2.868056103191638
1200,-10.167962283818081
1201,-13.077931615791254
1202,2.3915070541872945
1203,3.393192427083032
1204,13.784710077051782
1205,4.425694655161067
1206,-4.827030460573673
1207,-10.338316821985122
1208,-11.752440415023084
1209,-0.20294642963227938
1210,-2.5108970810016706
1211,-11.295468575805556
1212,-10.78935036259541
1213,5.659305873598842
1214,9.870222206234505
1215,11.892196674703294
1216,1.57597660624372
1217,4.928826929989386
1218,16.166447526118905
1219,0.5409892823820606
1220,-2.2396183481683667
1221,-6.438477678023855
1222,-19.810373562268587
1223,4.689564527050861
1224,5.891475355829776
1225,14.926686967525049
1226,2.627563336511973
1227,0.6170515356029299
1228,3.5545220608361237
1229,16.638647483408747
1230,-2.0429057879430284
1231,-6.794806954295357
1232,-12.17963169852324
1233,-6.641566730099595
1234,-3.8173354615551136
1235,-10.409195039992378
1236,-11.42950788105829
1237,-0.43435680249785663
1238,-3.0293046683881024
1239,-13.020893364603738
1240,-6.206989227955427
1241,5.036069924113594
1242,10.171107694366556
1243,11.891953775639847
1244,0.570468848038753
1245,3.236602853686687
1246,13.468165362989513
1247,5.209091356873408
1248,-4.62279410390538
1249,-9.897365399735321
1250,-12.74086148919854
1251,0.16433333166770656
1252,-1.6661946938938648
1253,-7.936720577182824
1254,-19.819311586023858
1255,6.960366376451316
1256,9.03193627326122
1257,12.021941282806816
1258,3.389419875341831
1259,6.400136084991614
1260,14.978335055009937
1261,2.140719196303662
1262,1.7579587630422364
1263,7.366985731010062
1264,19.19986100993548
1265,-4.69742841698371
1266,-6.190385037792571
1267,-15.603037060638144
1268,-1.4311154947849951
1269,-0.4158140835774569
1270,-2.748849830258088
1271,-14.190229066640924
1272,-2.290573946009611
1273,7.523422285405064
1274,11.055209391289507
1275,7.7476751631567735
1276,5.163953630887462
1277,10.703610804611
1278,9.592291433722679
1279,3.0352794296387398
1280,7.906280077876135
1281,15.294989299361971
1282,0.17932680799236228
1283,1.4544851561769498
1284,6.70348748264735
